Year,Scenario,ImportCost_EURperMWh,ImportCost_EURperKgH2,Country,EuropeanOffshoreSupply_TWh,GrossExport_TWh,GrossImport_TWh,NetExport_TWh,SupplierCarbonContribution_Mt
2030,Outside option 90 EUR/MWh,90,2.99997,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 90 EUR/MWh,90,2.99997,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 90 EUR/MWh,90,2.99997,PT,0,0,6.11,-6.11,0
2030,Outside option 90 EUR/MWh,90,2.99997,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 90 EUR/MWh,90,2.99997,SE,0,0,7.86,-7.86,0
2030,Outside option 90 EUR/MWh,90,2.99997,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 90 EUR/MWh,90,2.99997,ITN,0,0,0,0,0
2040,Outside option 90 EUR/MWh,90,2.99997,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 90 EUR/MWh,90,2.99997,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 90 EUR/MWh,90,2.99997,FR,0,0,88.8191110205156,-88.8191110205156,0
2040,Outside option 90 EUR/MWh,90,2.99997,DE,0,0,185.353193070339,-185.353193070339,0
2040,Outside option 90 EUR/MWh,90,2.99997,IE,87.0931526070581,82.7110426541523,0,82.7110426541523,17.1470064455222
2040,Outside option 90 EUR/MWh,90,2.99997,NL,154.748497836727,91.240868214134,6.57237037740684,84.6684978367272,31.3770413494133
2040,Outside option 90 EUR/MWh,90,2.99997,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 90 EUR/MWh,90,2.99997,PT,0,0,17.32,-17.32,0
2040,Outside option 90 EUR/MWh,90,2.99997,ES,0,0,79.74,-79.74,3.5527136788005e-15
2040,Outside option 90 EUR/MWh,90,2.99997,SE,0,0,20.65,-20.65,0
2040,Outside option 90 EUR/MWh,90,2.99997,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 90 EUR/MWh,90,2.99997,ITN,116.360794716993,116.360794716993,0,116.360794716993,31.1546975020546
2050,Outside option 90 EUR/MWh,90,2.99997,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 90 EUR/MWh,90,2.99997,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 90 EUR/MWh,90,2.99997,FR,0,0,118.431963070879,-118.431963070879,0
2050,Outside option 90 EUR/MWh,90,2.99997,DE,0,0,247.220765220879,-247.220765220879,0
2050,Outside option 90 EUR/MWh,90,2.99997,IE,169.753944946969,161.430993594922,0,161.430993594922,33.0186767317945
2050,Outside option 90 EUR/MWh,90,2.99997,NL,133.65761264224,32.3529332011873,1.11532055894755,31.2376126422398,28.8552846190082
2050,Outside option 90 EUR/MWh,90,2.99997,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 90 EUR/MWh,90,2.99997,PT,0,0,23.93,-23.93,0
2050,Outside option 90 EUR/MWh,90,2.99997,ES,0,0,107.58,-107.58,0
2050,Outside option 90 EUR/MWh,90,2.99997,SE,0,0,26.46,-26.46,0
2050,Outside option 90 EUR/MWh,90,2.99997,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 90 EUR/MWh,90,2.99997,ITN,62.2653205589476,62.2653205589476,0,62.2653205589476,20.2683568197885
2030,Outside option 91 EUR/MWh,91,3.033303,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 91 EUR/MWh,91,3.033303,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 91 EUR/MWh,91,3.033303,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 91 EUR/MWh,91,3.033303,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 91 EUR/MWh,91,3.033303,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 91 EUR/MWh,91,3.033303,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 91 EUR/MWh,91,3.033303,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 91 EUR/MWh,91,3.033303,PT,0,0,6.11,-6.11,0
2030,Outside option 91 EUR/MWh,91,3.033303,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 91 EUR/MWh,91,3.033303,SE,0,0,7.86,-7.86,0
2030,Outside option 91 EUR/MWh,91,3.033303,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 91 EUR/MWh,91,3.033303,ITN,0,0,0,0,0
2040,Outside option 91 EUR/MWh,91,3.033303,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 91 EUR/MWh,91,3.033303,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 91 EUR/MWh,91,3.033303,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 91 EUR/MWh,91,3.033303,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 91 EUR/MWh,91,3.033303,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 91 EUR/MWh,91,3.033303,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 91 EUR/MWh,91,3.033303,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 91 EUR/MWh,91,3.033303,PT,0,0,17.32,-17.32,0
2040,Outside option 91 EUR/MWh,91,3.033303,ES,0,0,79.74,-79.74,0
2040,Outside option 91 EUR/MWh,91,3.033303,SE,0,0,20.65,-20.65,0
2040,Outside option 91 EUR/MWh,91,3.033303,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 91 EUR/MWh,91,3.033303,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 91 EUR/MWh,91,3.033303,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 91 EUR/MWh,91,3.033303,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 91 EUR/MWh,91,3.033303,FR,0,0,118.431963070879,-118.431963070879,0
2050,Outside option 91 EUR/MWh,91,3.033303,DE,0,0,247.220765220879,-247.220765220879,0
2050,Outside option 91 EUR/MWh,91,3.033303,IE,169.753944946969,161.430993594922,0,161.430993594922,33.0186767317945
2050,Outside option 91 EUR/MWh,91,3.033303,NL,133.65761264224,32.3529332011873,1.11532055894754,31.2376126422398,28.8552846190083
2050,Outside option 91 EUR/MWh,91,3.033303,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 91 EUR/MWh,91,3.033303,PT,0,0,23.93,-23.93,0
2050,Outside option 91 EUR/MWh,91,3.033303,ES,0,0,107.58,-107.58,0
2050,Outside option 91 EUR/MWh,91,3.033303,SE,0,0,26.46,-26.46,0
2050,Outside option 91 EUR/MWh,91,3.033303,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 91 EUR/MWh,91,3.033303,ITN,62.2653205589475,62.2653205589475,0,62.2653205589475,20.2683568197885
2030,Outside option 92 EUR/MWh,92,3.066636,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 92 EUR/MWh,92,3.066636,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 92 EUR/MWh,92,3.066636,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 92 EUR/MWh,92,3.066636,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 92 EUR/MWh,92,3.066636,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 92 EUR/MWh,92,3.066636,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 92 EUR/MWh,92,3.066636,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 92 EUR/MWh,92,3.066636,PT,0,0,6.11,-6.11,0
2030,Outside option 92 EUR/MWh,92,3.066636,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 92 EUR/MWh,92,3.066636,SE,0,0,7.86,-7.86,0
2030,Outside option 92 EUR/MWh,92,3.066636,GB,103.053840808344,78.2338408083435,0,78.2338408083435,20.8998523286281
2030,Outside option 92 EUR/MWh,92,3.066636,ITN,0,0,0,0,0
2040,Outside option 92 EUR/MWh,92,3.066636,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 92 EUR/MWh,92,3.066636,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 92 EUR/MWh,92,3.066636,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 92 EUR/MWh,92,3.066636,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 92 EUR/MWh,92,3.066636,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 92 EUR/MWh,92,3.066636,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 92 EUR/MWh,92,3.066636,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 92 EUR/MWh,92,3.066636,PT,0,0,17.32,-17.32,0
2040,Outside option 92 EUR/MWh,92,3.066636,ES,0,0,79.74,-79.74,0
2040,Outside option 92 EUR/MWh,92,3.066636,SE,0,0,20.65,-20.65,0
2040,Outside option 92 EUR/MWh,92,3.066636,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 92 EUR/MWh,92,3.066636,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 92 EUR/MWh,92,3.066636,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 92 EUR/MWh,92,3.066636,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 92 EUR/MWh,92,3.066636,FR,0,0,118.430038764961,-118.430038764961,0
2050,Outside option 92 EUR/MWh,92,3.066636,DE,0,0,247.226609579815,-247.226609579815,0
2050,Outside option 92 EUR/MWh,92,3.066636,IE,169.753944946969,161.424238870061,0,161.424238870061,33.086086455769
2050,Outside option 92 EUR/MWh,92,3.066636,NL,133.65761264224,31.2376126422398,0,31.2376126422398,29.0862843364115
2050,Outside option 92 EUR/MWh,92,3.066636,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 92 EUR/MWh,92,3.066636,PT,0,0,23.93,-23.93,0
2050,Outside option 92 EUR/MWh,92,3.066636,ES,0,0,107.58,-107.58,0
2050,Outside option 92 EUR/MWh,92,3.066636,SE,0,0,26.46,-26.46,0
2050,Outside option 92 EUR/MWh,92,3.066636,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 92 EUR/MWh,92,3.066636,ITN,62.2759953368259,62.2759953368259,0,62.2759953368259,20.2726813333842
2030,Outside option 93 EUR/MWh,93,3.099969,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 93 EUR/MWh,93,3.099969,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 93 EUR/MWh,93,3.099969,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 93 EUR/MWh,93,3.099969,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 93 EUR/MWh,93,3.099969,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 93 EUR/MWh,93,3.099969,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 93 EUR/MWh,93,3.099969,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 93 EUR/MWh,93,3.099969,PT,0,0,6.11,-6.11,0
2030,Outside option 93 EUR/MWh,93,3.099969,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 93 EUR/MWh,93,3.099969,SE,0,0,7.86,-7.86,0
2030,Outside option 93 EUR/MWh,93,3.099969,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 93 EUR/MWh,93,3.099969,ITN,0,0,0,0,0
2040,Outside option 93 EUR/MWh,93,3.099969,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 93 EUR/MWh,93,3.099969,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 93 EUR/MWh,93,3.099969,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 93 EUR/MWh,93,3.099969,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 93 EUR/MWh,93,3.099969,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 93 EUR/MWh,93,3.099969,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 93 EUR/MWh,93,3.099969,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 93 EUR/MWh,93,3.099969,PT,0,0,17.32,-17.32,0
2040,Outside option 93 EUR/MWh,93,3.099969,ES,0,0,79.74,-79.74,0
2040,Outside option 93 EUR/MWh,93,3.099969,SE,0,0,20.65,-20.65,0
2040,Outside option 93 EUR/MWh,93,3.099969,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 93 EUR/MWh,93,3.099969,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 93 EUR/MWh,93,3.099969,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 93 EUR/MWh,93,3.099969,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 93 EUR/MWh,93,3.099969,FR,0,0,118.430038764961,-118.430038764961,0
2050,Outside option 93 EUR/MWh,93,3.099969,DE,0,0,247.226609579815,-247.226609579815,0
2050,Outside option 93 EUR/MWh,93,3.099969,IE,169.753944946969,161.424238870061,0,161.424238870061,33.086086455769
2050,Outside option 93 EUR/MWh,93,3.099969,NL,133.65761264224,31.2376126422398,0,31.2376126422398,29.0862843364115
2050,Outside option 93 EUR/MWh,93,3.099969,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 93 EUR/MWh,93,3.099969,PT,0,0,23.93,-23.93,0
2050,Outside option 93 EUR/MWh,93,3.099969,ES,0,0,107.58,-107.58,0
2050,Outside option 93 EUR/MWh,93,3.099969,SE,0,0,26.46,-26.46,0
2050,Outside option 93 EUR/MWh,93,3.099969,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 93 EUR/MWh,93,3.099969,ITN,62.2759953368259,62.2759953368259,0,62.2759953368259,20.2726813333842
2030,Outside option 94 EUR/MWh,94,3.133302,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 94 EUR/MWh,94,3.133302,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 94 EUR/MWh,94,3.133302,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 94 EUR/MWh,94,3.133302,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 94 EUR/MWh,94,3.133302,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 94 EUR/MWh,94,3.133302,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 94 EUR/MWh,94,3.133302,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 94 EUR/MWh,94,3.133302,PT,0,0,6.11,-6.11,0
2030,Outside option 94 EUR/MWh,94,3.133302,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 94 EUR/MWh,94,3.133302,SE,0,0,7.86,-7.86,0
2030,Outside option 94 EUR/MWh,94,3.133302,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 94 EUR/MWh,94,3.133302,ITN,0,0,0,0,0
2040,Outside option 94 EUR/MWh,94,3.133302,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 94 EUR/MWh,94,3.133302,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 94 EUR/MWh,94,3.133302,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 94 EUR/MWh,94,3.133302,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 94 EUR/MWh,94,3.133302,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 94 EUR/MWh,94,3.133302,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 94 EUR/MWh,94,3.133302,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 94 EUR/MWh,94,3.133302,PT,0,0,17.32,-17.32,0
2040,Outside option 94 EUR/MWh,94,3.133302,ES,0,0,79.74,-79.74,0
2040,Outside option 94 EUR/MWh,94,3.133302,SE,0,0,20.65,-20.65,0
2040,Outside option 94 EUR/MWh,94,3.133302,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 94 EUR/MWh,94,3.133302,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 94 EUR/MWh,94,3.133302,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 94 EUR/MWh,94,3.133302,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 94 EUR/MWh,94,3.133302,FR,0,0,118.407641196462,-118.407641196462,0
2050,Outside option 94 EUR/MWh,94,3.133302,DE,0,0,247.206177539266,-247.206177539266,0
2050,Outside option 94 EUR/MWh,94,3.133302,IE,169.753944946969,161.307719174609,0,161.307719174609,33.2962261810487
2050,Outside option 94 EUR/MWh,94,3.133302,NL,133.65761264224,35.1368041768933,3.89919153465354,31.2376126422398,28.2787029326793
2050,Outside option 94 EUR/MWh,94,3.133302,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 94 EUR/MWh,94,3.133302,PT,0,0,23.93,-23.93,0
2050,Outside option 94 EUR/MWh,94,3.133302,ES,0,0,107.58,-107.58,0
2050,Outside option 94 EUR/MWh,94,3.133302,SE,0,0,26.46,-26.46,0
2050,Outside option 94 EUR/MWh,94,3.133302,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 94 EUR/MWh,94,3.133302,ITN,62.3496854232293,62.3496854232293,0,62.3496854232293,20.8616427492452
2030,Outside option 95 EUR/MWh,95,3.166635,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 95 EUR/MWh,95,3.166635,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 95 EUR/MWh,95,3.166635,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 95 EUR/MWh,95,3.166635,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 95 EUR/MWh,95,3.166635,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 95 EUR/MWh,95,3.166635,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 95 EUR/MWh,95,3.166635,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 95 EUR/MWh,95,3.166635,PT,0,0,6.11,-6.11,0
2030,Outside option 95 EUR/MWh,95,3.166635,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 95 EUR/MWh,95,3.166635,SE,0,0,7.86,-7.86,0
2030,Outside option 95 EUR/MWh,95,3.166635,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 95 EUR/MWh,95,3.166635,ITN,0,0,0,0,0
2040,Outside option 95 EUR/MWh,95,3.166635,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 95 EUR/MWh,95,3.166635,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 95 EUR/MWh,95,3.166635,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 95 EUR/MWh,95,3.166635,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 95 EUR/MWh,95,3.166635,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 95 EUR/MWh,95,3.166635,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 95 EUR/MWh,95,3.166635,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 95 EUR/MWh,95,3.166635,PT,0,0,17.32,-17.32,0
2040,Outside option 95 EUR/MWh,95,3.166635,ES,0,0,79.74,-79.74,0
2040,Outside option 95 EUR/MWh,95,3.166635,SE,0,0,20.65,-20.65,0
2040,Outside option 95 EUR/MWh,95,3.166635,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 95 EUR/MWh,95,3.166635,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 95 EUR/MWh,95,3.166635,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 95 EUR/MWh,95,3.166635,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 95 EUR/MWh,95,3.166635,FR,0,0,118.430038764961,-118.430038764961,0
2050,Outside option 95 EUR/MWh,95,3.166635,DE,0,0,247.226609579815,-247.226609579815,0
2050,Outside option 95 EUR/MWh,95,3.166635,IE,169.753944946969,161.424238870061,0,161.424238870061,33.086086455769
2050,Outside option 95 EUR/MWh,95,3.166635,NL,133.65761264224,31.2376126422398,0,31.2376126422398,29.0862843364115
2050,Outside option 95 EUR/MWh,95,3.166635,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 95 EUR/MWh,95,3.166635,PT,0,0,23.93,-23.93,0
2050,Outside option 95 EUR/MWh,95,3.166635,ES,0,0,107.58,-107.58,0
2050,Outside option 95 EUR/MWh,95,3.166635,SE,0,0,26.46,-26.46,0
2050,Outside option 95 EUR/MWh,95,3.166635,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 95 EUR/MWh,95,3.166635,ITN,62.2759953368259,62.2759953368259,0,62.2759953368259,20.2726813333842
2030,Outside option 96 EUR/MWh,96,3.199968,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 96 EUR/MWh,96,3.199968,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 96 EUR/MWh,96,3.199968,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 96 EUR/MWh,96,3.199968,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 96 EUR/MWh,96,3.199968,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 96 EUR/MWh,96,3.199968,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 96 EUR/MWh,96,3.199968,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 96 EUR/MWh,96,3.199968,PT,0,0,6.11,-6.11,0
2030,Outside option 96 EUR/MWh,96,3.199968,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 96 EUR/MWh,96,3.199968,SE,0,0,7.86,-7.86,0
2030,Outside option 96 EUR/MWh,96,3.199968,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 96 EUR/MWh,96,3.199968,ITN,0,0,0,0,0
2040,Outside option 96 EUR/MWh,96,3.199968,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 96 EUR/MWh,96,3.199968,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 96 EUR/MWh,96,3.199968,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 96 EUR/MWh,96,3.199968,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 96 EUR/MWh,96,3.199968,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 96 EUR/MWh,96,3.199968,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 96 EUR/MWh,96,3.199968,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 96 EUR/MWh,96,3.199968,PT,0,0,17.32,-17.32,0
2040,Outside option 96 EUR/MWh,96,3.199968,ES,0,0,79.74,-79.74,0
2040,Outside option 96 EUR/MWh,96,3.199968,SE,0,0,20.65,-20.65,0
2040,Outside option 96 EUR/MWh,96,3.199968,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 96 EUR/MWh,96,3.199968,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 96 EUR/MWh,96,3.199968,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 96 EUR/MWh,96,3.199968,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 96 EUR/MWh,96,3.199968,FR,0,0,118.430038764961,-118.430038764961,0
2050,Outside option 96 EUR/MWh,96,3.199968,DE,0,0,247.226609579815,-247.226609579815,0
2050,Outside option 96 EUR/MWh,96,3.199968,IE,169.753944946969,161.424238870061,0,161.424238870061,33.086086455769
2050,Outside option 96 EUR/MWh,96,3.199968,NL,133.65761264224,31.2376126422398,0,31.2376126422398,29.0862843364115
2050,Outside option 96 EUR/MWh,96,3.199968,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 96 EUR/MWh,96,3.199968,PT,0,0,23.93,-23.93,0
2050,Outside option 96 EUR/MWh,96,3.199968,ES,0,0,107.58,-107.58,0
2050,Outside option 96 EUR/MWh,96,3.199968,SE,0,0,26.46,-26.46,0
2050,Outside option 96 EUR/MWh,96,3.199968,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 96 EUR/MWh,96,3.199968,ITN,62.2759953368259,62.2759953368259,0,62.2759953368259,20.2726813333842
2030,Outside option 97 EUR/MWh,97,3.233301,BE,0,0,18.1637952543624,-18.1637952543624,0
2030,Outside option 97 EUR/MWh,97,3.233301,DK,30.0257734863445,27.0152416536095,0,27.0152416536095,6.05247488066275
2030,Outside option 97 EUR/MWh,97,3.233301,FR,0,0,31.4500763689967,-31.4500763689967,0
2030,Outside option 97 EUR/MWh,97,3.233301,DE,0,0,61.6467695472276,-61.6467695472276,0
2030,Outside option 97 EUR/MWh,97,3.233301,IE,15.8985118092821,14.1235735287511,0,14.1235735287511,3.35210436136006
2030,Outside option 97 EUR/MWh,97,3.233301,NL,64.43881609095,39.40881609095,0,39.40881609095,13.1524042560848
2030,Outside option 97 EUR/MWh,97,3.233301,NO,0,0,5.33740580244879,-5.33740580244879,0
2030,Outside option 97 EUR/MWh,97,3.233301,PT,0,0,6.11,-6.11,0
2030,Outside option 97 EUR/MWh,97,3.233301,ES,0,0,28.2134251086186,-28.2134251086186,0
2030,Outside option 97 EUR/MWh,97,3.233301,SE,0,0,7.86,-7.86,0
2030,Outside option 97 EUR/MWh,97,3.233301,GB,103.053840808344,78.2338408083436,0,78.2338408083436,20.8998523286281
2030,Outside option 97 EUR/MWh,97,3.233301,ITN,0,0,0,0,0
2040,Outside option 97 EUR/MWh,97,3.233301,BE,0,0,50.6908135094112,-50.6908135094112,0
