Published DateTime,Notes,Auction ID,Auction Lot ID,Buy Sell,Volume Required,Qualified IC,Start Time,End Time,Bid Deadline,Default Price,Clearing Price,Best Price,VWA Price,Cleared Volume,Total Bid Volume,IFA1 Volume,BN Volume,NEMO Volume,IFA2 Volume,EL Volume,VKL Volume
2023-02-06T21:41:06,,2023_02_06-20_19,2023_02_06-20_19-6,Buy,100,BN/NEMO,2023-02-07T04:00:00,2023-02-07T05:00:00,2023-02-06T21:20:00,100,140.1,136.53,137.83,100,1719,,100,,,,
2023-02-06T21:41:06,,2023_02_06-20_19,2023_02_06-20_19-7,Buy,500,BN/NEMO,2023-02-07T05:00:00,2023-02-07T06:00:00,2023-02-06T21:20:00,125,174.57,164.28,170.58,500,3408,,500,,,,
2023-02-06T23:53:29,,2023_02_06-22_28,2023_02_06-22_28-1,Buy,1850,BN/NEMO,2023-02-07T06:00:00,2023-02-07T07:00:00,2023-02-06T23:30:00,150,243.91,196.63,212.55,1806,6072,,806,1000,,,
2023-02-06T23:53:29,,2023_02_06-22_28,2023_02_06-22_28-2,Buy,300,BN/NEMO,2023-02-07T07:00:00,2023-02-07T08:00:00,2023-02-06T23:30:00,175,237.48,225.94,231.25,300,1290,,,300,,,
2023-02-07T17:33:56,,2023_02_07-16_45,2023_02_07-16_45-1,Buy,800,IFA1/IFA2/BN/NEMO,2023-02-07T20:00:00,2023-02-07T21:00:00,2023-02-07T17:15:00,140,207,184.04,196.26,800,1148,453,2,150,195,,
2023-02-07T17:33:56,,2023_02_07-16_45,2023_02_07-16_45-2,Buy,800,IFA1/IFA2/BN/NEMO,2023-02-07T21:00:00,2023-02-07T22:00:00,2023-02-07T17:15:00,130,182,169.51,177.08,800,2270,544,8,49,199,,
2023-02-07T17:33:56,,2023_02_07-16_45,2023_02_07-16_45-3,Buy,700,IFA1/IFA2/BN/NEMO,2023-02-07T22:00:00,2023-02-07T23:00:00,2023-02-07T17:15:00,110,154.52,149,151.49,700,3908,374,326,,,,
2023-02-07T21:40:21,,2023_02_07-20_45,2023_02_07-20_45-1,Buy,500,IFA1/BN/NEMO/IFA2,2023-02-08T00:00:00,2023-02-08T01:00:00,2023-02-07T21:30:00,111.8326234,146.31,143.4,145.72,500,2800,174,228,98,,,
2023-02-07T21:40:21,,2023_02_07-20_45,2023_02_07-20_45-2,Buy,300,IFA1/BN/NEMO/IFA2,2023-02-08T01:00:00,2023-02-08T02:00:00,2023-02-07T21:30:00,109.5020724,141.71,140.72,141.6,300,2693,,300,,,,
2023-02-07T21:40:21,,2023_02_07-20_45,2023_02_07-20_45-3,Buy,300,IFA1/BN/NEMO/IFA2,2023-02-08T02:00:00,2023-02-08T03:00:00,2023-02-07T21:30:00,103.6650742,139.15,136.69,138.14,300,3195,223,27,50,,,
2023-02-07T21:40:21,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_02_07-20_45,2023_02_07-20_45-4,Buy,300,IFA1/BN/NEMO/IFA2,2023-02-08T03:00:00,2023-02-08T04:00:00,2023-02-07T21:30:00,102.9375109,138.98,135.8,138.26,300,3480,,118,182,,,
2023-02-07T21:40:21,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_02_07-20_45,2023_02_07-20_45-5,Buy,1000,IFA1/BN/NEMO/IFA2,2023-02-08T04:00:00,2023-02-08T05:00:00,2023-02-07T21:30:00,103.3878638,157.15,142.81,151.29,1000,5215,,248,752,,,
2023-02-07T23:50:06,,2023_02_07-22_41,2023_02_07-22_41-1,Buy,800,BN/NEMO,2023-02-08T05:00:00,2023-02-08T06:00:00,2023-02-07T23:25:00,120.27,178.59,169.3,175.8,800,6297,,223,577,,,
2023-02-07T23:50:06,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_07-22_41,2023_02_07-22_41-2,Buy,3000,IFA1/BN/NEMO/EL,2023-02-08T06:00:00,2023-02-08T07:00:00,2023-02-07T23:25:00,140.46,234.07,198,216.45,3000,10237,1389,340,960,,311,
2023-02-07T23:50:06,,2023_02_07-22_41,2023_02_07-22_41-3,Buy,550,IFA1/BN/EL,2023-02-08T07:00:00,2023-02-08T08:00:00,2023-02-07T23:25:00,162.95,210.39,202.35,206.47,550,5901,233,75,,,242,
2023-02-07T23:50:06,,2023_02_07-22_41,2023_02_07-22_41-4,Buy,900,BN/NEMO,2023-02-08T05:00:00,2023-02-08T06:00:00,2023-02-07T23:25:00,120.27,182.65,178.59,179.92,450,6297,,3,447,,,
2023-02-07T23:50:06,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_07-22_41,2023_02_07-22_41-5,Buy,800,IFA1/BN/NEMO/IFA2/EL,2023-02-08T06:00:00,2023-02-08T07:00:00,2023-02-07T23:25:00,140.46,325.93,198.42,264.29,350,11780,0,297,53,,0,
2023-02-07T23:50:06,,2023_02_07-22_41,2023_02_07-22_41-6,Buy,900,IFA1/BN/IFA2/EL,2023-02-08T07:00:00,2023-02-08T08:00:00,2023-02-07T23:25:00,162.95,211.1,199,206.53,450,7011,150,0,,300,0,
2023-02-08T23:26:51,,2023_02_08-22_35,2023_02_08-22_35-1,Buy,1500,IFA1/IFA2/EL,2023-02-09T07:00:00,2023-02-09T08:00:00,2023-02-08T23:15:00,165,238.35,223.92,230.82,1500,8496,170,,,648,682,
2023-02-08T23:26:51,,2023_02_08-22_35,2023_02_08-22_35-2,Buy,1500,IFA1/IFA2/EL,2023-02-09T08:00:00,2023-02-09T09:00:00,2023-02-08T23:15:00,155,259.63,239.23,250.66,1500,8194,337,,,768,395,
2023-02-08T23:26:51,,2023_02_08-22_35,2023_02_08-22_35-3,Buy,1500,IFA1/IFA2/EL,2023-02-09T09:00:00,2023-02-09T10:00:00,2023-02-08T23:15:00,140,213.61,196.07,205.48,1500,7569,620,,,415,465,
2023-02-08T23:26:51,,2023_02_08-22_35,2023_02_08-22_35-4,Buy,1300,IFA1/IFA2/EL,2023-02-09T10:00:00,2023-02-09T11:00:00,2023-02-08T23:15:00,125,191.51,179,184.72,1300,7715,650,,,255,395,
2023-02-09T11:51:35,,2023_02_09-10_44,2023_02_09-10_44-1,Buy,300,IFA1/BN/IFA2,2023-02-09T14:00:00,2023-02-09T15:00:00,2023-02-09T11:30:00,100,142.95,128,140.78,300,2298,74,67,,159,,
2023-02-09T11:51:35,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_09-10_44,2023_02_09-10_44-2,Buy,1900,IFA1/BN/IFA2,2023-02-09T15:00:00,2023-02-09T16:00:00,2023-02-09T11:30:00,110,177.66,152,160.67,1900,11147,1251,400,,249,,
2023-02-09T11:51:35,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_09-10_44,2023_02_09-10_44-3,Buy,1800,IFA1/BN/IFA2/EL,2023-02-09T16:00:00,2023-02-09T17:00:00,2023-02-09T11:30:00,130,189.19,172.68,183.19,1800,11764,942,300,,188,370,
2023-02-09T11:51:35,,2023_02_09-10_44,2023_02_09-10_44-4,Buy,800,IFA1/IFA2/EL,2023-02-09T17:00:00,2023-02-09T18:00:00,2023-02-09T11:30:00,150,228.42,222,225.42,800,8113,550,,,,250,
2023-02-09T11:51:35,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_09-10_44,2023_02_09-10_44-5,Buy,1500,IFA1/IFA2/EL,2023-02-09T18:00:00,2023-02-09T19:00:00,2023-02-09T11:30:00,155,254.54,242.05,248.76,1500,9228,1075,,,325,100,
2023-02-09T11:51:35,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_09-10_44,2023_02_09-10_44-6,Buy,1500,IFA1/IFA2/EL,2023-02-09T19:00:00,2023-02-09T20:00:00,2023-02-09T11:30:00,140,219.38,198,210.3,1500,8630,729,,,349,422,
2023-02-09T15:50:56,,2023_02_09-15_07,2023_02_09-15_07-1,Buy,300,IFA2/EL,2023-02-09T19:00:00,2023-02-09T20:00:00,2023-02-09T15:30:00,140,201,189.78,196.19,300,2544,,,,120,180,
2023-02-09T15:50:56,,2023_02_09-15_07,2023_02_09-15_07-2,Buy,1500,IFA1/IFA2/EL,2023-02-09T20:00:00,2023-02-09T21:00:00,2023-02-09T15:30:00,130,185.25,174.67,180.77,1500,7012,160,,,947,393,
2023-02-09T18:30:11,,2023_02_09-17_38,2023_02_09-17_38-1,Buy,960,IFA1/IFA2,2023-02-09T21:00:00,2023-02-09T22:00:00,2023-02-09T18:10:00,120,177.78,170.06,174.78,960,2294,774,,,186,,
2023-02-09T22:01:56,,2023_02_09-21_10,2023_02_09-21_10-1,Buy,300,IFA1/IFA2/EL/BN,2023-02-10T06:00:00,2023-02-10T07:00:00,2023-02-09T21:45:00,130,176.76,171.11,174.09,300,3004,72,30,,,198,
2023-02-09T22:01:56,,2023_02_09-21_10,2023_02_09-21_10-2,Buy,500,IFA1/IFA2/EL,2023-02-10T07:00:00,2023-02-10T08:00:00,2023-02-09T21:45:00,160,193.85,188.72,191.53,500,3806,202,,,100,198,
2023-02-09T22:01:56,,2023_02_09-21_10,2023_02_09-21_10-3,Buy,400,IFA1/IFA2/EL,2023-02-10T08:00:00,2023-02-10T09:00:00,2023-02-09T21:45:00,160,178.16,173.81,176.36,400,3291,127,,,75,198,
2023-02-09T22:01:56,,2023_02_09-21_10,2023_02_09-21_10-4,Buy,400,IFA1/IFA2/EL,2023-02-10T09:00:00,2023-02-10T10:00:00,2023-02-09T21:45:00,130,161.98,153.88,157.58,399,3176,250,,,50,99,
2023-02-10T20:48:56,,2023_02_10-19_47,2023_02_10-19_47-1,Sell,300,IFA1/BN/IFA2,2023-02-10T23:00:00,2023-02-11T00:00:00,2023-02-10T20:30:00,160,116.08,123.67,120.18,300,2493,225,,,75,,
2023-02-10T20:48:56,,2023_02_10-19_47,2023_02_10-19_47-2,Sell,450,IFA1/BN/IFA2,2023-02-11T00:00:00,2023-02-11T01:00:00,2023-02-10T20:30:00,155,115,122.01,117.75,450,2667,375,,,75,,
2023-02-10T20:48:56,,2023_02_10-19_47,2023_02_10-19_47-3,Sell,500,IFA1/BN/IFA2,2023-02-11T01:00:00,2023-02-11T02:00:00,2023-02-10T20:30:00,150,115.19,121.5,117.93,500,2895,397,,,103,,
2023-02-10T20:48:56,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_10-19_47,2023_02_10-19_47-4,Sell,600,IFA1/BN/IFA2,2023-02-11T02:00:00,2023-02-11T03:00:00,2023-02-10T20:30:00,145,82.84,105.32,97.72,600,3202,397,100,,103,,
2023-02-10T20:48:56,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_10-19_47,2023_02_10-19_47-5,Sell,1300,IFA1/BN/IFA2,2023-02-11T03:00:00,2023-02-11T04:00:00,2023-02-10T20:30:00,140,50.46,103.96,76.58,1300,3283,425,800,,75,,
2023-02-10T20:48:56,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_10-19_47,2023_02_10-19_47-6,Sell,1100,IFA1/BN/IFA2,2023-02-11T04:00:00,2023-02-11T05:00:00,2023-02-10T20:30:00,145,55,118.92,87.89,1100,2951,420,600,,80,,
2023-02-10T20:48:56,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_02_10-19_47,2023_02_10-19_47-7,Sell,850,IFA1/BN/IFA2,2023-02-11T05:00:00,2023-02-11T06:00:00,2023-02-10T20:30:00,150,73.53,125.97,105.01,850,2776,370,350,,130,,
2023-02-10T20:48:56,,2023_02_10-19_47,2023_02_10-19_47-8,Sell,100,IFA1/BN/IFA2/EL,2023-02-11T06:00:00,2023-02-11T07:00:00,2023-02-10T20:30:00,160,128.19,128.19,128.19,100,1816,,,,,100,
2023-02-12T20:47:21,,2023_02_12-19_52,2023_02_12-19_52-1,Buy,850,BN/NEMO,2023-02-13T05:00:00,2023-02-13T06:00:00,2023-02-12T20:25:00,110,171.33,151.57,165.56,850,4758,,373,477,,,
2023-02-12T20:47:21,,2023_02_12-19_52,2023_02_12-19_52-2,Buy,1250,BN/NEMO,2023-02-13T06:00:00,2023-02-13T07:00:00,2023-02-12T20:25:00,130,200.39,180.36,194.47,1250,5342,,577,673,,,
2023-02-12T20:47:21,,2023_02_12-19_52,2023_02_12-19_52-3,Buy,1400,IFA1/BN/NEMO/IFA2/EL,2023-02-13T07:00:00,2023-02-13T08:00:00,2023-02-12T20:25:00,145,220.24,199,215.23,1400,8722,320,300,210,199,371,
2023-02-13T11:16:36,,2023_02_13-10_26,2023_02_13-10_26-1,Buy,600,IFA1/IFA2/NEMO,2023-02-13T14:00:00,2023-02-13T15:00:00,2023-02-13T11:00:00,115,135.96,127.26,131.31,600,1631,147,,355,98,,
2023-02-13T11:16:36,,2023_02_13-10_26,2023_02_13-10_26-2,Buy,1000,IFA1/IFA2/BN/NEMO,2023-02-13T15:00:00,2023-02-13T16:00:00,2023-02-13T11:00:00,130,154.95,132.59,150.77,1000,7846,448,99,453,,,
2023-02-13T11:16:36,,2023_02_13-10_26,2023_02_13-10_26-3,Buy,900,IFA1/IFA2/BN/NEMO/EL,2023-02-13T16:00:00,2023-02-13T17:00:00,2023-02-13T11:00:00,150,175.04,167,173.05,900,8823,430,49,421,,,
2023-02-13T17:34:51,,2023_02_13-16_45,2023_02_13-16_45-1,Buy,300,IFA1/IFA2/BN/NEMO,2023-02-13T19:00:00,2023-02-13T20:00:00,2023-02-13T17:15:00,145,163.85,154,158.93,300,1718,,198,102,,,
2023-02-13T17:34:51,,2023_02_13-16_45,2023_02_13-16_45-2,Buy,300,IFA1/IFA2/BN/NEMO,2023-02-13T20:00:00,2023-02-13T21:00:00,2023-02-13T17:15:00,125,146.63,141,143.21,298,2498,,298,,,,
2023-02-13T17:34:51,,2023_02_13-16_45,2023_02_13-16_45-3,Buy,300,IFA1/IFA2/BN/NEMO,2023-02-13T21:00:00,2023-02-13T22:00:00,2023-02-13T17:15:00,120,142.31,138,139.18,300,2586,27,273,,,,
2023-02-14T01:03:21,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_02_14-00_19,2023_02_14-00_19-1,Buy,700,IFA1/IFA2/BN/NEMO/EL,2023-02-14T06:00:00,2023-02-14T07:00:00,2023-02-14T00:50:00,150,192.45,182.92,189.09,700,6966,,426,274,,,
2023-02-14T01:03:21,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_02_14-00_19,2023_02_14-00_19-2,Buy,700,IFA1/IFA2/BN/NEMO/EL,2023-02-14T07:00:00,2023-02-14T08:00:00,2023-02-14T00:50:00,160,195.54,187.88,192.72,700,8529,269,25,375,14,17,
2023-02-14T11:52:10,,2023_02_14-10_43,2023_02_14-10_43-1,Buy,900,IFA1/IFA2/BN/NEMO/EL,2023-02-14T16:00:00,2023-02-14T17:00:00,2023-02-14T11:30:00,125,158.91,153,156.63,900,8966,175,425,200,100,,
2023-02-14T11:52:10,,2023_02_14-10_43,2023_02_14-10_43-2,Buy,600,IFA1/IFA2/BN/NEMO/EL,2023-02-14T17:00:00,2023-02-14T18:00:00,2023-02-14T11:30:00,150,171,166.91,168.8,600,8784,50,400,50,100,,
2023-02-14T11:52:10,,2023_02_14-10_43,2023_02_14-10_43-3,Buy,900,IFA1/IFA2/BN/NEMO/EL,2023-02-14T18:00:00,2023-02-14T19:00:00,2023-02-14T11:30:00,150,170.82,165.23,168.29,900,9545,76,324,400,100,,
2023-02-14T11:52:10,,2023_02_14-10_43,2023_02_14-10_43-4,Buy,900,IFA1/IFA2/BN/NEMO/EL,2023-02-14T19:00:00,2023-02-14T20:00:00,2023-02-14T11:30:00,130,155.2,149,152.27,900,9425,277,373,150,100,,
2023-02-14T11:52:10,,2023_02_14-10_43,2023_02_14-10_43-5,Buy,1000,IFA1/IFA2/BN/NEMO/EL,2023-02-14T20:00:00,2023-02-14T21:00:00,2023-02-14T11:30:00,125,143.37,136.31,140.48,1000,10078,99,324,477,100,,
2023-02-15T02:32:38,,2023_02_15-01_40,2023_02_15-01_40-1,Buy,500,IFA1/BN/NEMO/IFA2,2023-02-15T07:00:00,2023-02-15T08:00:00,2023-02-15T02:15:00,150,172.32,170.8,171.56,500,6985,175,175,25,125,,
2023-02-15T02:32:38,,2023_02_15-01_40,2023_02_15-01_40-2,Buy,250,IFA1/IFA2,2023-02-15T08:00:00,2023-02-15T09:00:00,2023-02-15T02:15:00,125,157,156.36,156.74,249,2902,150,,,99,,
2023-02-15T02:32:38,,2023_02_15-01_40,2023_02_15-01_40-3,Buy,600,IFA1/IFA2,2023-02-15T09:00:00,2023-02-15T10:00:00,2023-02-15T02:15:00,125,140,136.31,138.36,599,4950,350,,,249,,
2023-02-15T12:39:24,,2023_02_15-11_49,2023_02_15-11_49-1,Buy,1000,IFA1/IFA2/BN/NEMO,2023-02-15T15:00:00,2023-02-15T16:00:00,2023-02-15T12:25:00,100,148.81,143,147.34,999,9209,655,40,139,165,,
2023-02-15T12:39:24,,2023_02_15-11_49,2023_02_15-11_49-2,Buy,1200,IFA1/IFA2/BN/NEMO/EL,2023-02-15T16:00:00,2023-02-15T17:00:00,2023-02-15T12:25:00,120,163.72,153,160.74,1200,10111,519,115,281,85,200,
2023-02-15T12:39:24,,2023_02_15-11_49,2023_02_15-11_49-3,Buy,500,IFA1/IFA2/BN/NEMO/EL,2023-02-15T17:00:00,2023-02-15T18:00:00,2023-02-15T12:25:00,140,170.45,164.26,167.55,500,8146,275,150,,25,50,
2023-02-15T12:39:24,,2023_02_15-11_49,2023_02_15-11_49-4,Buy,500,IFA1/IFA2/NEMO/EL,2023-02-15T18:00:00,2023-02-15T19:00:00,2023-02-15T12:25:00,140,169.48,163.47,167.3,500,7258,340,,,10,150,
2023-02-15T16:12:38,,2023_02_15-15_32,2023_02_15-15_32-1,Buy,1200,IFA1/IFA2/NEMO,2023-02-15T19:00:00,2023-02-15T20:00:00,2023-02-15T16:00:00,130,189.95,167,179.03,1200,6886,650,,,550,,
2023-02-15T16:12:38,,2023_02_15-15_32,2023_02_15-15_32-2,Buy,1200,IFA1/IFA2/NEMO,2023-02-15T20:00:00,2023-02-15T21:00:00,2023-02-15T16:00:00,110,179,166,174.45,1200,7407,928,,,272,,
2023-02-15T19:23:41,,2023_02_15-18_48,2023_02_15-18_48-1,Buy,500,IFA1/IFA2,2023-02-15T21:00:00,2023-02-15T22:00:00,2023-02-15T19:15:00,100,160.06,154.95,158.16,500,2225,352,,,148,,
2023-02-15T19:23:41,,2023_02_15-18_48,2023_02_15-18_48-2,Buy,1000,IFA1/IFA2/NEMO,2023-02-15T22:00:00,2023-02-15T23:00:00,2023-02-15T19:15:00,100,150.9,144.08,148.26,1000,3014,684,,267,49,,
2023-02-16T13:18:01,,2023_02_16-12_28,2023_02_16-12_28-1,Buy,400,NEMO,2023-02-16T15:00:00,2023-02-16T16:00:00,2023-02-16T13:00:00,100.22,221.17,115.09,155.66,398,423,,,398,,,
2023-02-16T13:18:01,,2023_02_16-12_28,2023_02_16-12_28-2,Buy,200,NEMO,2023-02-16T16:00:00,2023-02-16T17:00:00,2023-02-16T13:00:00,117.56,157.43,126.82,140.24,200,361,,,200,,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-1,Sell,1100,IFA1/IFA2/BN/NEMO,2023-02-17T23:00:00,2023-02-18T00:00:00,2023-02-17T20:30:00,180,103.47,126.88,112.34,1100,7621,665,,,435,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-2,Sell,2000,IFA1/IFA2/BN/NEMO,2023-02-18T00:00:00,2023-02-18T01:00:00,2023-02-17T20:30:00,150,81.23,105.2,92.53,2000,8055,1247,,150,603,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-3,Sell,2100,IFA1/IFA2/BN/NEMO,2023-02-18T01:00:00,2023-02-18T02:00:00,2023-02-17T20:30:00,130,75.63,100.7,85.17,2100,6946,1350,,269,481,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-4,Sell,2000,IFA1/IFA2/BN/NEMO,2023-02-18T02:00:00,2023-02-18T03:00:00,2023-02-17T20:30:00,100,34.32,70.6,52.15,2000,6384,1218,134,256,392,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-5,Sell,2300,IFA1/IFA2/BN/NEMO,2023-02-18T03:00:00,2023-02-18T04:00:00,2023-02-17T20:30:00,80,29.67,61.07,42.71,2300,6029,1103,306,536,355,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-6,Sell,2200,IFA1/IFA2/BN/NEMO,2023-02-18T04:00:00,2023-02-18T05:00:00,2023-02-17T20:30:00,80,27.28,58.92,42.35,2200,5466,993,235,675,297,,
2023-02-17T20:57:33,,2023_02_17-19_41,2023_02_17-19_41-7,Sell,1000,IFA1/IFA2/BN/NEMO/EL,2023-02-18T05:00:00,2023-02-18T06:00:00,2023-02-17T20:30:00,80,50.86,73.12,57.9,1000,4641,250,151,325,274,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-1,Sell,1200,IFA1/BN/NEMO/IFA2,2023-02-18T23:00:00,2023-02-19T00:00:00,2023-02-18T20:15:00,139.59,81.66,95.11,87.4,1200,9777,892,,,308,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-2,Sell,1400,IFA1/BN/NEMO/IFA2,2023-02-19T00:00:00,2023-02-19T01:00:00,2023-02-18T20:15:00,133.62,72.35,87.11,78,1400,10192,930,,,470,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-3,Sell,1400,IFA1/BN/NEMO/IFA2,2023-02-19T01:00:00,2023-02-19T02:00:00,2023-02-18T20:15:00,133.7,69.35,81.78,73.75,1400,10172,1075,,,325,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-4,Sell,1700,IFA1/BN/NEMO/IFA2,2023-02-19T02:00:00,2023-02-19T03:00:00,2023-02-18T20:15:00,116.48,61.33,73.78,66.67,1700,10378,1147,202,100,251,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-5,Sell,1900,IFA1/BN/NEMO/IFA2,2023-02-19T03:00:00,2023-02-19T04:00:00,2023-02-18T20:15:00,118.47,59.91,72.89,64.96,1900,10272,1208,217,50,425,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-6,Sell,1800,IFA1/BN/NEMO/IFA2,2023-02-19T04:00:00,2023-02-19T05:00:00,2023-02-18T20:15:00,128.86,63.14,75.55,68.95,1800,10310,1233,217,50,300,,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-7,Sell,1800,IFA1/BN/NEMO/IFA2/EL,2023-02-19T05:00:00,2023-02-19T06:00:00,2023-02-18T20:15:00,130.61,69,86.3,76.87,1800,10431,707,,119,475,499,
2023-02-18T20:27:43,,2023_02_18-19_37,2023_02_18-19_37-8,Sell,1700,IFA1/BN/NEMO/IFA2/EL,2023-02-19T06:00:00,2023-02-19T07:00:00,2023-02-18T20:15:00,128.19,74,92.27,81.85,1700,10174,891,15,100,345,349,
2023-02-19T11:15:03,,2023_02_19-10_28,2023_02_19-10_28-1,Buy,600,IFA1/BN/NEMO/IFA2/EL,2023-02-19T16:00:00,2023-02-19T17:00:00,2023-02-19T11:10:00,110,128.18,120.8,125.3,600,2374,176,35,,315,74,
2023-02-20T21:12:43,,2023_02_20-20_23,2023_02_20-20_23-1,Buy,500,IFA1/NEMO/IFA2/EL,2023-02-21T06:00:00,2023-02-21T07:00:00,2023-02-20T20:55:00,120,157.63,151.1,154.72,500,5056,100,,150,50,200,
2023-02-20T21:12:43,,2023_02_20-20_23,2023_02_20-20_23-2,Buy,500,IFA1/NEMO/IFA2/EL,2023-02-21T07:00:00,2023-02-21T08:00:00,2023-02-20T20:55:00,140,168.64,164.08,167.15,500,4875,165,,125,19,191,
2023-02-20T21:12:43,,2023_02_20-20_23,2023_02_20-20_23-3,Buy,500,IFA1/NEMO/IFA2/EL,2023-02-21T08:00:00,2023-02-21T09:00:00,2023-02-20T20:55:00,140,170.31,165.87,168.61,500,3843,90,,75,69,266,
2023-02-20T21:12:43,,2023_02_20-20_23,2023_02_20-20_23-4,Buy,500,IFA1/NEMO/IFA2/EL,2023-02-21T09:00:00,2023-02-21T10:00:00,2023-02-20T20:55:00,130,160.37,151.49,156.37,500,2927,334,,29,25,112,
2023-02-20T21:12:43,,2023_02_20-20_23,2023_02_20-20_23-5,Buy,700,IFA1/NEMO/IFA2/EL,2023-02-21T10:00:00,2023-02-21T11:00:00,2023-02-20T20:55:00,120,155.45,148.45,152.66,700,4096,371,,50,69,210,
2023-02-21T09:46:57,,2023_02_21-09_04,2023_02_21-09_04-1,Buy,1200,IFA1/NEMO/IFA2/EL,2023-02-21T13:00:00,2023-02-21T14:00:00,2023-02-21T09:35:00,100,142.5,131.42,137.96,1200,3444,614,,251,178,157,
2023-02-21T09:46:57,,2023_02_21-09_04,2023_02_21-09_04-2,Buy,1200,IFA1/BN/NEMO/IFA2/EL,2023-02-21T14:00:00,2023-02-21T15:00:00,2023-02-21T09:35:00,100,138.92,129.61,135.63,1200,3569,776,174,138,112,,
2023-02-21T09:46:57,,2023_02_21-09_04,2023_02_21-09_04-3,Buy,1800,IFA1/BN/NEMO/IFA2/EL,2023-02-21T15:00:00,2023-02-21T16:00:00,2023-02-21T09:35:00,100,149.15,132.19,144.96,1800,10863,1256,148,93,303,,
2023-02-21T12:38:36,,2023_02_21-11_35,2023_02_21-11_35-1,Buy,1850,IFA1/BN/NEMO/IFA2/EL,2023-02-21T16:00:00,2023-02-21T17:00:00,2023-02-21T12:15:00,130,173.44,163.14,168.72,1850,12264,1232,30,25,30,533,
2023-02-21T12:38:36,,2023_02_21-11_35,2023_02_21-11_35-2,Buy,1550,IFA1/BN/NEMO/IFA2/EL,2023-02-21T17:00:00,2023-02-21T18:00:00,2023-02-21T12:15:00,130,185.46,176.74,181.38,1550,12541,780,,,475,295,
2023-02-21T12:38:36,,2023_02_21-11_35,2023_02_21-11_35-3,Buy,1600,IFA1/NEMO/IFA2/EL,2023-02-21T18:00:00,2023-02-21T19:00:00,2023-02-21T12:15:00,140,192.12,179.45,185.45,1600,10975,905,,,400,295,
2023-02-21T12:38:36,,2023_02_21-11_35,2023_02_21-11_35-4,Buy,2050,IFA1/BN/NEMO/IFA2/EL,2023-02-21T19:00:00,2023-02-21T20:00:00,2023-02-21T12:15:00,130,177.85,165.86,172.57,2050,11746,974,75,,439,562,
2023-02-21T12:38:36,,2023_02_21-11_35,2023_02_21-11_35-5,Buy,1750,IFA1/BN/NEMO/IFA2/EL,2023-02-21T20:00:00,2023-02-21T21:00:00,2023-02-21T12:15:00,110,163.58,153.17,159.5,1750,13557,1241,168,,130,211,
